#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -16               9               2              HB  0.48686 -0.16112  0.55229 -0.01103 -0.18492  0.56644 -0.12085  0.00313 -0.18900  0.52351   42008809
               -1              10               1              HB  0.56325 -0.19500  0.56731 -0.04679 -0.16517  0.58645 -0.09702  0.07212 -0.19155  0.60465   4200408A
               -2              10               1              HB  0.62329 -0.20531  0.59618  0.04253 -0.27550  0.63266 -0.16895 -0.02838 -0.22003  0.63088   4200410A
               -3              10               1              HB  0.47737 -0.15806  0.45567 -0.00062 -0.08999  0.47330 -0.13636  0.03510 -0.16565  0.47349   4200418A
               -4              10               1              HB  0.84251 -0.29592  0.76292 -0.12474 -0.17765  0.81092 -0.32183  0.02977 -0.30633  0.80766   4200420A
               -5              10               1              HB  0.46132 -0.14120  0.47000 -0.03645 -0.17017  0.46448 -0.14147 -0.04652 -0.14408  0.46602   4200428A
               -6              10               1              HB  0.64678 -0.20580  0.60511 -0.02936 -0.21205  0.62475 -0.19540 -0.01567 -0.22666  0.63537   4200430A
               -7              10               1              HB  0.51489 -0.14586  0.48093 -0.01473 -0.13855  0.50320 -0.09541  0.03884 -0.16818  0.47939   4200438A
               -8              10               1              HB  0.74954 -0.27295  0.75807 -0.00093 -0.23498  0.68596 -0.31885  0.05584 -0.25341  0.69389   4200440A
               -9              10               1              HB  0.51910 -0.14930  0.51717 -0.05200 -0.06748  0.51793 -0.15991  0.04799 -0.14479  0.48824   4200448A
              -10              10               1              HB  0.67157 -0.24132  0.63706  0.08044 -0.24991  0.64660 -0.31807 -0.03573 -0.25311  0.65061   4200450A
              -11              10               1              HB  0.54950 -0.16420  0.55060  0.04056 -0.21424  0.56947 -0.18644 -0.03965 -0.21207  0.61171   4200458A
              -12              10               1              HB  0.74412 -0.27475  0.70762 -0.03834 -0.25621  0.66956 -0.37055 -0.03463 -0.28962  0.78896   4200460A
              -13              10               1              HB  0.60598 -0.20855  0.58316 -0.02007 -0.17690  0.54109 -0.23780 -0.01419 -0.17251  0.59092   4200468A
              -14              10               1              HB  0.51975 -0.16721  0.52747 -0.00153 -0.09412  0.52749 -0.22386  0.04555 -0.17032  0.49044   4200470A
